event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
MEX95756,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Farmers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Durango,Lerdo,,Lerdo,25.5372,-103.5246,1,Milenio,National,"On 19 November 2024, in Lerdo, Durango, farmers protested to demand compliance with the agreements signed in 2023 between agricultural communities and the National Water Commission (Conagua) which aim to provide clean water to the region.",0,"crowd size=no report",1732580204,31331,55340,86599,31331
MEX95773,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Acapulco de Juarez",,"Acapulco de Juarez",16.8619,-99.8866,1,"La Jornada",National,"On 19 November 2024, in Acapulco de Juarez, Guerrero, residents from several neighborhoods protested and blocked the Miguel Aleman coastline to demand a census and the payment of financial support to those affected by Hurricane John.",0,"crowd size=no report",1732580204,6003,24485,53920,6003
MEX95786,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Chilpancingo de los Bravo",,"Chilpancingo de los Bravo",17.5516,-99.5011,1,"El Sol de Acapulco",Subnational,"On 19 November 2024, in Chilpancingo de los Bravo, Guerrero, former employees of the Attorney General's Office (FGE) protested to demand severance payments and claimed they were unjustifiably dismissed.",0,"crowd size=no report",1732580205,12433,42798,23006,12433
MEX95792,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Teachers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,Petatlan,,Petatlan,17.5382,-101.2746,1,"El Sol de Acapulco",Subnational,"On 19 November 2024, in Petatlan, Guerrero, teachers of the Technology University of Costa Grande linked to the National Union of Higher Education (SNES) occupied the premises of the university to demand the dismissal of the chancellor and the woman academic secretariat due to a suspected misappropriation of funds.",0,"crowd size=no report",1732580205,4634,11724,13268,4634
MEX95794,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Health Workers (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Hidalgo,Atlapexco,,Atlapexco,21.0177,-98.3479,1,Milenio,National,"On 19 November 2024, in Atlapexco, Hidalgo, employees of the Integral Hospital protested at the facilities to denounce irregularities and inappropriate behavior by one of the directors.",0,"crowd size=no report",1732580205,2862,6363,11077,2862
MEX95819,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Mexico,"Naucalpan de Juarez",,"Naucalpan de Juarez",19.4788,-99.2332,1,"La Jornada",National,"On 19 November 2024, in Naucalpan de Juarez, Mexico, at least 100 merchants protested and blocked a highway to Tepotzotlan to demand the freedom of one of their companions who was arrested by state police officers.",0,"crowd size=at least 100",1732580205,55999,101320,214890,55999
MEX95820,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Mexico,"Naucalpan de Juarez",,"Naucalpan de Juarez",19.4788,-99.2332,1,"El Norte",National,"On 19 November 2024, in Naucalpan de Juarez, Mexico, residents protested to demand the departure of the Alliance of Auto Transporters, Merchants and Annexes of Mexico (Acme) who impose fees to managers of informal businesses.",0,"crowd size=no report",1732580205,55999,101320,214890,55999
MEX95835,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Michoacan de Ocampo",Morelia,,Morelia,19.7034,-101.192,1,MiMorelia,Subnational,"On 19 November 2024, in Morelia, Michoacan de Ocampo, residents of several fraccionamientos protested outside the Michoacan Transportation Institute (iTransporte) to demand decent public transportation and to demand solutions from authorities.",0,"crowd size=no report",1732580205,34105,48306,74542,34105
MEX95836,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Michoacan de Ocampo",Morelia,,Morelia,19.7034,-101.192,1,Milenio,National,"On 19 November 2024, in Morelia, Michoacan de Ocampo, relatives and merchants from Patzcuaro protested during an event involving the governor to demand authorities to speed up investigations into the kidnapping of a man.",0,"crowd size=no report",1732580205,34105,48306,74542,34105
MEX95854,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Morelos,Jiutepec,,Jiutepec,18.882,-99.1772,1,"La Jornada",National,"On 19 November 2024, in Jiutepec Morelos, residents of Colonia Vista Hermosa together with the organization Colonias Unidades protested and took over the Jiutepec Potable Water Conservation and Sanitation System (SCAPSJ) to denounce the lack of water in their homes for more than three months.",0,"crowd size=no report",1732580205,9970,33925,37588,9970
MEX95855,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Morelos,Jiutepec,,Jiutepec,18.882,-99.1772,1,"Diario de Morelos",Subnational,"On 19 November 2024, in Jiutepec, Morelos, retirees and pensioners of the Municipal Public Security Secretariat protested to demand the payment of an outstanding pay check as well as to demand full payment of their labor rights, including the proportional payment of the Christmas bonus.",0,"crowd size=no report",1732580205,9970,33925,37588,9970
MEX95870,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","SNTE: National Union of Education Workers; Teachers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Nuevo Leon",Monterrey,,Monterrey,25.6647,-100.311,1,"La Jornada",National,"On 19 November 2024, in Monterrey, Nuevo Leon, almost 100 retirees and teachers from Section 50 of the National Union of Education Workers (SNTE) protested and blocked the streets surrounding the Institute of Security and Social Services for Workers of the State of Nuevo Leon (Isssteleon) to demand the payment of their pensions.",0,"crowd size=almost 100",1732580205,13532,70781,221034,13532
MEX95879,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Oaxaca,"San Lorenzo Cacaotepec",,"San Lorenzo Cacaotepec",17.1278,-96.8017,1,"Quadratin Oaxaca",Subnational,"On 19 November 2024, in San Lorenzo Cacaotepec, Oaxaca, parents of a high school protested and blocked the Hacienda Blanca intersection over disputes with the high school. The specific demands were not reported.",0,"crowd size=no report",1732580205,7353,10436,10655,7353
MEX95885,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Puebla,Puebla,,"Heroica Puebla de Zaragoza",19.044,-98.1975,1,Milenio,National,"On 19 November 2024, in Heroica Puebla de Zaragoza, Puebla, students of the Technological University of Puebla (UTP) protested at the entrance to the facilities to demand a solution to water and electricity shortages as well as an increase in insecurity on campus.",0,"crowd size=no report",1732580205,16695,62826,93332,16695
MEX95908,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Sinaloa,Culiacan,,"Culiacan Rosales",24.8088,-107.394,1,Noroeste,Subnational,"On 19 November 2024, in Culiacan Rosales, Sinaloa, students of the Autonomous University of Sinaloa protested against spying in women's bathrooms.",0,"crowd size=no report",1732580206,9763,39763,57521,9763
MEX95927,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Sinaloa,Mazatlan,,Mazatlan,23.2003,-106.4222,1,Noroeste,Subnational,"On 19 November 2024, in Mazatlan, Sinaloa, school staff protested and blocked an avenue to demand solutions to the lack of electricity in a high school.",0,"crowd size=no report",1732580206,21039,31681,142316,21039
MEX95935,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Health Workers (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Sonora,Hermosillo,,Hermosillo,29.0749,-110.959,1,"Entorno Informativo",Subnational,"On 19 November 2024, in Hermosillo, Sonora, employees of the Gynecologic Pediatrics Hospital of the Mexican Social Security Institute (IMSS) protested in Colonia Modelo to demand the dismissal of the director of the hospital accused of lack of compliance with employee demands.",0,"crowd size=no report",1732580206,11379,44989,55735,11379
MEX95951,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Police Forces of Mexico (2018-)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave","Alamo Temapache",,Alamo,20.9065,-97.6732,1,"Imagen del Golfo",Subnational,"On 19 November 2024, in Alamo, Veracruz de Ignacio de la Llave, about 50 police officers protested and initiated a strike to demand a salary increase and to denounce the lack of equipment and units to carry out patrols.",0,"crowd size=about 50",1732580206,9182,17750,27559,9182
MEX95952,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Taxi/Bus Drivers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave",Atzacan,,Atzacan,18.9065,-97.0832,1,"Imagen del Golfo",Subnational,"On 19 November 2024, in Atzacan, Veracruz de Ignacio de la Llave, taxi drivers protested against the installation of ten speed bumps on the federal highway to Orizaba which they claim will cause damage to taxis that do not have sufficient height to drive over the bumps.",0,"crowd size=no report",1732580206,5163,9839,10549,5163
MEX95955,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave",Cordoba,,Cordoba,18.8944,-96.9353,1,"Imagen del Golfo",Subnational,"On 19 November 2024, in Cordoba, Veracruz de Ignacio de la Llave, parents protested against a teacher accused of discrimination, verbal aggression and bullying.",0,"crowd size=no report",1732580206,24336,52055,82431,24336
MEX95957,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico); Women (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave","Poza Rica de Hidalgo",,"Poza Rica de Hidalgo",20.5341,-97.4436,1,"Imagen del Golfo",Subnational,"On 19 November 2024, in Poza Rica de Hidalgo, Veracruz de Ignacio de la Llave, feminist students and activist from the University of Veracruz protested to demand the university to expel a student accused of sexual aggression against other students.",0,"crowd size=no report",1732580206,11368,54535,135239,11368
MEX95971,"19 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Police Forces of Mexico (2018-)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Zacatecas,Tabasco,,Tabasco,21.8653,-102.9131,1,"La Jornada",National,"On 19 November 2024, in Tabasco, Zacatecas, police officers protested to demand the governor to open an investigation against members of the members of the Immediate Reaction Forces of Zacatecas (FRIZ) after the arrest of two men on Sunday.",0,"crowd size=no report",1732580206,5712,6120,7674,5712
MEX95709,"18 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Campeche,Carmen,,"Ciudad del Carmen",18.6378,-91.8365,1,"Tribuna Campeche",Subnational,"On 18 November 2024, in Ciudad del Carmen, Campeche, residents protested and blocked the Chumpan-Adelaida highway claiming that the mayor imposed the new commissioners. This protest occurred amid the election of the municipal commissioners in Campeche state.",0,"crowd size=no report",1732580204,7742,31897,156708,7742
MEX95737,"18 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico","Cuajimalpa de Morelos",,"Ciudad de Mexico - Cuajimalpa de Morelos",19.3574,-99.2998,1,"24 Horas (Mexico)",National,"On 18 November 2024, in Ciudad de Mexico - Cuajimalpa de Morelos, residents of Colonia Contadero protested and blocked the Mexico-Toluca highway to demand authorities to remove mounds of earth that have been set in the pedestrian crossings.",0,"crowd size=no report",1732580204,14029,68267,165930,14029
